77770.20127319175,77770.20127319175
83610.0938412975,82521.88855059247
91485.16637442946,89446.20528028956
94744.07372456897,94194.19425025408
102440.28398725574,99844.73870090114
105993.30561040876,103268.9271205494
106486.19010405698,106329.61280637243
108355.64361466788,107355.71589163138
108355.64361466788,104297.06831760846
108373.56847391363,107310.31542793731
113430.33381648778,113430.33381648778
113656.92269591286,111141.06181310727
113656.92269591286,112510.00564899572
113656.92269591286,107540.92005371918
115546.60006098957,115546.60006098957
115770.2306405585,112647.56638050624
115770.2306405585,111957.81400894112
115770.2306405585,113246.69659650771
115914.25212578845,113978.00481136596
115914.25212578845,113055.03115671259
117289.94762812048,115864.44979098304
118239.10233394877,114210.78568517414
119525.22859625937,118876.56012464284
119525.22859625937,117900.93838722911
119525.22859625937,118296.11804735896
119843.61658239318,119843.61658239318
122103.52213561744,120805.77379303347
122844.99195692928,122833.77385084965
124295.13854125173,123082.29734871633
124295.13854125173,124208.09315215089
124295.13854125173,121733.42398662296
124295.13854125173,121857.27371586702
124295.13854125173,121389.23524393619
124295.13854125173,121657.03930992997
124295.13854125173,121549.49762407507
124295.13854125173,121989.94992256575
124295.13854125173,121848.69416370656
124295.13854125173,120958.51484634879
124295.13854125173,121569.03954170985
124295.13854125173,121011.2083194954
126637.60118615115,126637.60118615115
126649.31404314465,124697.7777209366
126649.31404314465,125366.39343159503
126649.31404314465,125839.40526674013
126784.82815112248,126784.82815112248
127984.60248146165,126713.31358820264
127984.60248146165,127135.88727993504
128410.47996747926,124734.6100527321
128410.47996747926,125103.90205744485
128410.47996747926,125685.22038968327
128410.47996747926,127028.59652665492
128410.47996747926,127547.52623056868
128410.47996747926,128094.04615138947
128410.47996747926,127354.54845816198
128410.47996747926,125383.00538956375
128410.47996747926,127250.41317811026
128410.47996747926,127829.24469807647
128410.47996747926,127394.9875029025
128410.47996747926,126182.46077998054
128703.24577981832,123658.15564582677
128703.24577981832,124860.0043423558
128703.24577981832,126535.68397957967
128703.24577981832,126931.97690913753
128703.24577981832,127100.07367561989
129361.11971650351,128361.5478657191
129731.67017672048,129165.78700470063
129731.67017672048,127799.9832464379
130149.98948969385,130149.98948969385
130149.98948969385,127600.97032574483
130149.98948969385,128775.889605098
130149.98948969385,127235.96579659387
130149.98948969385,127132.1698330311
130149.98948969385,128444.88996188849
130149.98948969385,126669.10932084703
130149.98948969385,127959.15778858386
130149.98948969385,128949.12411044253
130149.98948969385,128140.01372250731
130149.98948969385,128429.17708440569
130149.98948969385,128429.17708440569
130149.98948969385,125340.67129005614
130149.98948969385,125340.67129005614
130526.2308754948,130526.2308754948
132442.1772623238,131312.72276558838
132442.1772623238,130586.11879032655
132442.1772623238,129191.86178841986
132442.1772623238,132009.82865661956
132442.1772623238,129048.98366360107
132442.1772623238,127130.36020232106
132442.1772623238,127542.92172595754
132442.1772623238,128541.71604000055
132442.1772623238,127574.20741717459
132442.1772623238,128967.78560492257
132442.1772623238,130954.98209300963
132442.1772623238,131407.91735571696
132442.1772623238,130385.2152922655
132442.1772623238,130672.74888023072
132903.11557202824,132903.11557202824
132903.11557202824,132542.14027027355
133022.98478551078,132758.6833785062
133022.98478551078,131448.9119515449
