-2700099.4444797835,-2700099.4444797835
-2505236.3969571106,-2505236.3969571106
-2335687.812774293,-2335687.812774293
-2216371.642117379,-2216371.642117379
-2094218.380440949,-2094218.380440949
-1944524.638897039,-1944524.638897039
-1808367.3884050609,-1808367.3884050609
-1694875.25087449,-1694875.25087449
-1630219.516996812,-1630219.516996812
-1550752.7944443137,-1550752.7944443137
-1489764.0731930498,-1489764.0731930498
-1436511.0875259575,-1436511.0875259575
-1356819.7342811688,-1356819.7342811688
-1322013.0920474913,-1322013.0920474913
-1251360.1630060747,-1251360.1630060747
-1191291.5081346806,-1191396.181520996
-1108356.2668968514,-1110498.5260898112
-1095009.8656441276,-1095009.8656441276
-1044658.5012286135,-1046345.0944915176
-1019246.8782070759,-1019246.8782070759
-994414.8664653534,-994414.8664653534
-950883.7265022486,-950883.7265022486
-898573.2756098465,-898753.8147272076
-835822.3908957359,-835822.3908957359
-815538.0586439306,-815538.0586439306
-799644.9290537601,-799644.9290537601
-741581.7321191339,-741581.7321191339
-711401.4684857465,-711545.8274662341
-686802.6113181869,-686802.6113181869
-679417.86198688,-679678.7667240107
-651959.6374002646,-652098.7220043046
-638018.8182696509,-638876.0657758904
-561205.024277813,-561205.024277813
-536794.0181153447,-536794.0181153447
-523941.64626048366,-525253.5643396773
-509316.57060747663,-509375.1010500314
-481998.84716895735,-481998.84716895735
-464236.45597925177,-464984.3585407443
-445791.38906022056,-445791.38906022056
-440335.0267424204,-440335.0267424204
-432724.97085191356,-433735.3759912704
-419549.82566513657,-419549.82566513657
-394708.04089043185,-394708.04089043185
-383026.7820094869,-385243.96584567486
-374150.50680231804,-374150.50680231804
-350617.99967017316,-350617.99967017316
-340234.50011292426,-340234.50011292426
-337017.9153229012,-338164.52455978456
-324153.80229097663,-324781.1020972874
-322822.84351829323,-322822.84351829323
-310075.4378932229,-311275.4785354206
-309331.87468093436,-311013.0028209868
-305430.6623636085,-305430.6623636085
-304711.67690785043,-305102.19498461264
-289283.2089316719,-289496.42895440117
-274429.685933143,-274429.685933143
-274172.9159273297,-275712.31147375307
-267228.01845061476,-268583.124067364
-258377.58542468306,-259412.89845617278
-253018.53362430027,-255066.48896644346
-242545.52850104927,-242545.52850104927
-240459.52731758496,-243705.87007284095
-237464.6875453582,-238814.1720457459
-228662.98603307782,-228662.98603307782
-221834.03732737468,-222152.3845206045
-219740.77954813838,-225290.09517558583
-219740.77954813838,-221294.79816235963
-219281.2992002446,-219468.80214974575
-203287.19065483008,-203287.19065483008
-198873.60701846785,-198873.60701846785
-189684.40546785446,-189684.40546785446
-187770.75299699965,-188311.81759510818
-176873.7815900587,-176873.7815900587
-171301.3797086276,-171301.3797086276
-166387.70251823205,-166387.70251823205
-163567.25052809634,-164344.33437439683
-160837.98480655812,-160837.98480655812
-152365.50309037743,-153425.10186397634
-142306.4535047696,-142306.4535047696
-138861.008927866,-140113.62013793387
-134693.04528974928,-134693.04528974928
-120494.20377832407,-120494.20377832407
-117979.07879176654,-117979.07879176654
-114898.0781636727,-115838.15294418891
-110584.38056957233,-111611.88337012287
-110584.38056957233,-112479.29330000246
-110584.38056957233,-111918.58178791194
-110240.22238114162,-110253.14924328378
-107548.37501888839,-107548.37501888839
-104632.60181509668,-105612.81166559074
-95497.84785380308,-95497.84785380308
-89837.79493494122,-89837.79493494122
-79209.72091361438,-79458.99177386821
-77975.7585201289,-79977.52264980017
-68123.04588544136,-68123.04588544136
-65986.52955889981,-66355.19108112645
-65727.3702673075,-66754.7521314791
-63115.82077774138,-63115.82077774138
-61853.800920397276,-63339.92219285993
-59032.22312150174,-59032.22312150174
-54343.41315014777,-56039.51945976319
-51897.30591107183,-51897.30591107183
-48724.9827594565,-48804.642232678016
-48724.9827594565,-49946.374401014065
-48724.9827594565,-50701.135511367815
-45550.06191303744,-47189.80071681237
-42849.45006538951,-43013.294503119425
-42216.37637435971,-42993.61846285546
-39283.000145434635,-39726.21799812035
-38396.02678667975,-39430.59783989529
-38070.147272292525,-38233.06292579824
-36786.68078898208,-39354.15995462891
-36786.68078898208,-41110.157020281535
-36786.68078898208,-38691.89492354391
-28805.907211079262,-30962.830588331097
-28805.907211079262,-30298.867026947904
-26307.724473499693,-26766.037950204452
-25200.734266103944,-25200.734266103944
-25200.734266103944,-25537.648260211106
-25200.734266103944,-25594.735584597685
-16926.42390816321,-19173.18181305786
-8896.999132243218,-9170.233877949417
-6583.149009559187,-6583.149009559187
-6583.149009559187,-7196.863439098233
-6583.149009559187,-7168.163931349525
-5204.950629744213,-5204.950629744213
1699.663853647653,1608.883319362998
1794.484066441888,952.9332800686825
1794.484066441888,1452.7158089999575
2801.332292058156,-563.1496851195116
3621.9631526066223,3621.9631526066223
7093.3167445745785,4565.0974006676115
7093.3167445745785,4565.0974006676115
7093.3167445745785,2164.3488032574533
7093.3167445745785,4034.013018822414
8162.2881156344665,6784.145244178828
8262.690598040354,7283.188162109
8262.690598040354,7472.985188795254
8365.543613616028,8246.74472722935
9437.066689983825,7581.367359483382
9437.066689983825,9270.39281947317
9437.066689983825,7610.049007193418
12787.676017352613,10128.127587543568
12787.676017352613,10327.479339315207
12787.676017352613,12021.841527779587
15853.984080319642,15853.984080319642
20392.92358478019,20190.464100593003
21024.649862263002,20725.458823303925
21247.14844734501,21091.191970119602
21247.14844734501,18147.93249908206
21247.14844734501,20001.656968133757
21247.14844734501,19752.13422777853
24294.844963025418,24294.844963025418
26125.390274711535,26125.390274711535
26319.78659137804,24732.176965221297
26319.78659137804,24450.989324294613
27400.753235222423,26895.730893116328
27919.119411449065,26877.986016511568
29279.241330255638,27786.619657222764
29279.241330255638,28244.720494734356
29279.241330255638,24950.387561924872
29279.241330255638,24969.108571222867
29279.241330255638,26543.81771269359
30222.395424346323,30222.395424346323
35766.375293568824,35420.242335388204
38540.14734220435,38540.14734220435
39834.29048902262,36535.36436728889
39834.29048902262,37110.076616009
39834.29048902262,37249.7172854424
39834.29048902262,38382.43563461001
39834.29048902262,37616.14716791373
39834.29048902262,38003.07687301666
42250.77878794458,41275.695110798464
42250.77878794458,42183.83284609974
42720.5686455894,39784.77633458818
42720.5686455894,40499.79944660375
46262.859557927586,42299.86090612959
46262.859557927586,43022.101640786976
46582.894359540194,45575.69486985961
46959.86255443655,46959.86255443655
46959.86255443655,46745.35720717651
46959.86255443655,46016.868456697324
46959.86255443655,43767.020646196324
46959.86255443655,45493.01912297204
46959.86255443655,45786.87643905438
50289.78580557555,50289.78580557555
53213.633617871674,51970.20887364226
53213.633617871674,52873.75464472873
53213.633617871674,52870.92011390906
53213.633617871674,52365.09953389398
53213.633617871674,47751.6629673416
53213.633617871674,48582.93223315384
53213.633617871674,49721.2678809982
53213.633617871674,50321.62693599309
53213.633617871674,51509.07928495901
53213.633617871674,49277.828275879496
53213.633617871674,49457.602872073534
53213.633617871674,49929.431164170266
53537.1138583502,51554.767914280645
53537.1138583502,52449.24069222587
53537.1138583502,52205.71493951196
53537.1138583502,49806.23443863192
53537.1138583502,50258.76705153601
53537.1138583502,50943.75245511718
53682.17716432491,53348.74570594169
54457.12237377453,54023.87090033374
55910.66101832478,55910.66101832478
55910.66101832478,54620.266872328706
55910.66101832478,54905.38648960111
57390.89002145,55863.19238524686
57390.89002145,55629.457092691446
60188.73378204333,58934.4044824373
60188.73378204333,58440.51353631611
60188.73378204333,59405.676236939034
60776.19499526685,60776.19499526685
63270.82078116492,63270.82078116492
63270.82078116492,61436.56466367829
69872.63383487565,69762.42940897855
70104.70529806032,67409.49395522685
70104.70529806032,67914.94873902947
70104.70529806032,67749.12604778155
70104.70529806032,70023.37289326452
71724.30724555324,71724.30724555324
71724.30724555324,71064.50634147204
71724.30724555324,70700.97862360603
71724.30724555324,70123.85741252254
72632.53403693577,71703.89202266955
72904.69825717132,72904.69825717132
75621.59729162022,74362.40980686888
77285.84157603863,77223.068697399
78941.55878171779,76634.54281551007
78941.55878171779,77253.54102507688
79271.0435438694,77518.38924199273
79271.0435438694,78774.2556272624
79271.0435438694,76864.62007685716
79271.0435438694,76931.76948552951
79271.0435438694,77164.46353568265
81063.17143415834,80931.00693192158
82145.09856936114,82145.09856936114
83930.15802152164,82392.99891749443
83930.15802152164,79917.95469849766
83930.15802152164,81245.56492181728
83930.15802152164,83085.42439151031
83930.15802152164,82165.07460941584
83930.15802152164,81242.93025430688
83930.15802152164,81521.35498322442
85463.87635397399,82244.754787363
85463.87635397399,83541.99949397746
85463.87635397399,85082.18632585916
85463.87635397399,84880.21322573721
85463.87635397399,84768.06331772986
90043.00756264216,90043.00756264216
90874.72541005304,89341.10801289382
90874.72541005304,89627.41581430723
92240.08306149894,90496.10597030632
92240.08306149894,90272.70769012108
92240.08306149894,90944.49800735031
92541.74563780706,90677.26470157178
92541.74563780706,89186.03664150176
92560.86718285712,91655.43044816575
93190.99712129391,91234.85589602264
93190.99712129391,91618.76781388087
93190.99712129391,92251.90720262576
93226.43008651375,93226.43008651375
93251.0113467811,89887.02797978715
93251.0113467811,89084.12586733961
93251.0113467811,90354.49678894406
93251.0113467811,92003.43179940357
93251.0113467811,93045.60030880087
93251.0113467811,90684.37754804938
93251.0113467811,91025.85145775089
93251.0113467811,91076.51996689069
93251.0113467811,91087.42611652601
93251.0113467811,88116.46363357885
93251.0113467811,89282.45558865753
93251.0113467811,90472.33129553968
93395.38190024713,93142.92017565173
93882.08237023704,92278.71646441077
93882.08237023704,93168.65652758471
93882.08237023704,89590.83939272462
93882.08237023704,91522.9424942201
93882.08237023704,91926.63116751192
93882.08237023704,92370.49518594844
93882.08237023704,92963.27183588903
93882.08237023704,92963.27183588903
93882.08237023704,91873.5220886278
93882.08237023704,92551.73930891196
93882.08237023704,93809.97584872803
94357.77776015346,93825.27861986827
94357.77776015346,93258.71009503934
96200.40291092137,94749.05438489508
96434.02598206594,96434.02598206594
96519.75480869121,94779.7682434115
96519.75480869121,94743.77446246572
97981.77264276153,97981.77264276153
97981.77264276153,95994.6567255953
97981.77264276153,95827.29350770585
99531.81874670443,97430.70620298374
99531.81874670443,97788.75122029934
101933.40292705613,101625.85193750658
101933.40292705613,99979.05852426402
101933.40292705613,99394.9746879047
101933.40292705613,99548.00684145722
101933.40292705613,96418.40113834356
101933.40292705613,96674.7880333265
101933.40292705613,97563.05256074533
101933.40292705613,99735.5616643058
101933.40292705613,99764.30644663208
101933.40292705613,99945.523857527
101933.40292705613,100318.12605230144
101933.40292705613,101466.65185343818
101933.40292705613,99850.68956767675
101933.40292705613,100278.19586157147
101933.40292705613,100418.22708398278
101933.40292705613,100811.28177868086
103455.8784690845,102393.73752279393
103455.8784690845,101109.33910819393
103455.8784690845,100471.14959724044
103455.8784690845,99658.8919736506
103455.8784690845,101973.56526070903
103455.8784690845,102594.4360705124
105451.35518926883,105451.35518926883
105451.35518926883,103824.25378896209
105451.35518926883,104431.5796952194
106474.7968907645,105045.98072751949
106474.7968907645,105159.6137069065
106474.7968907645,106111.41999129253
106474.7968907645,105107.2998704373
106474.7968907645,105611.18938805634
106474.7968907645,105239.79227314313
106474.7968907645,105060.19989817211
107128.83866093174,105151.05005533341
107747.87943189131,107025.66254832043
109189.38500925794,109189.38500925794
109646.21075006714,109013.83328851219
109646.21075006714,108278.59151037928
110434.77969553834,109114.10585442447
115437.40825973148,115437.40825973148
115592.87914515293,113889.44881331641
116086.23593537667,115669.33009618986
116086.23593537667,114766.95612578269
116086.23593537667,112704.12018972763
116086.23593537667,112486.72215236427
116086.23593537667,113367.84135224577
116086.23593537667,114761.26332860294
116086.23593537667,114594.16580478958
116086.23593537667,113357.54523647384
116425.11754792469,116425.11754792469
116490.5191548341,115285.30494386295
123169.24052702961,120969.70057213289
123169.24052702961,121642.80061993416
123169.24052702961,121266.75041965878
123679.35621646931,123679.35621646931
123679.35621646931,123039.17916722898
123679.35621646931,122354.15214459982
123836.60866953863,122306.75747212209
123836.60866953863,123457.77002957492
123836.60866953863,123214.15502542193
123842.00567595317,123842.00567595317
123842.00567595317,121788.70541086118
123842.00567595317,121886.58467919729
123842.00567595317,121026.855651894
123842.00567595317,121026.855651894
123842.00567595317,121799.0097366618
123842.00567595317,122363.96208711964
123842.00567595317,122141.25369927927
123842.00567595317,120483.35327810986
123842.00567595317,123329.2291624216
123842.00567595317,122824.12037524144
